SKU,CategoryCode,SKUStatus,SupplierNumber
2430078,380,Discontinued,4003
2430079,380,Active,1323
2430080,380,Active,1323
2430082,380,Active,1323
2430083,380,Active,1323
2430084,380,Active,1323
2440006,330,Discontinued,2664
2440011,390,Pre Active,2664
2440066,390,Active,4287
2440067,390,Active,4287
2440068,390,Active,4287
2440069,390,Active,4287
2440070,390,Active,4287
2440071,390,Active,4287
2440072,390,Active,4287
2460015,380,Active,828
2460026,380,Active,828
2460027,380,Active,828
2460028,380,Active,828
2460029,380,Active,828
2460030,380,Active,95
2460035,380,Active,28836
2460036,380,Active,28836
2460039,380,Active,28836
2460040,380,Active,28836
2460041,380,Active,28836
2460057,380,Active,95
2460065,380,Active,52070
2460069,380,Active,828
2460071,380,Active,828
2460277,380,Active,28836
2460285,380,Active,28836
2461226,380,Active,28836
2461234,380,Active,28836
2461325,380,Active,52070
2461382,410,Active,37145
2461390,410,Active,37145
2461408,410,Active,37145
2461416,410,Active,37145
2470016,380,Active,5347
2470105,380,Active,985
2470113,380,Active,1720
2470114,380,Active,1720
2470115,380,Active,1720
2470116,380,Active,1720
2470118,380,Active,1720
2470204,380,Discontinued,1358
2470205,380,Discontinued,1358
2470210,380,Discontinued,1358
2470225,380,Discontinued,1358
2470238,380,Discontinued,1358
2470264,380,Discontinued,1358
2470301,380,Active,1323
2470305,380,Active,95
2470306,380,Active,95
2470318,380,Active,95
2480005,380,Active,483
2480013,380,Active,483
2480014,380,Active,483
2480016,390,Active,1238
2480023,380,Active,483
2480024,380,Active,483
2480037,380,Discontinued,1294
2480038,380,Active,1294
2480040,380,Active,1294
2480041,380,Active,1294
2480042,380,Active,1294
2480043,380,Active,1294
2480045,380,Discontinued,1294
2480046,380,Active,1294
2480047,380,Active,1294
2480048,380,Active,1294
2480049,380,Active,1294
2480058,380,Active,1238
2480062,380,Active,1238
2480069,380,Seasonal,1294
2480291,380,Active,1294
2480309,380,Active,1294
2480325,380,Active,1294
2480341,380,Active,1294
2480366,380,Active,1294
2480655,380,Active,1294
2480663,380,Active,52070
2480861,380,Active,1294
2480903,380,Active,52070
2481018,380,Active,1294
2481026,380,Active,1294
2481034,380,Active,1294
2481042,380,Active,1294
2481059,380,Active,1294
2481067,380,Active,1294
2481075,380,Active,1294
2481091,380,Active,1294
2481109,380,Active,1294
2481117,380,Active,1294
2900037,380,Discontinued,16934
2910011,360,Active,16934
2910012,360,Active,16934
2910013,360,Active,16934
2910014,360,Active,16934
2910015,360,Active,16934
2910017,360,Active,16934
2910023,360,Active,66000
2910029,360,Discontinued,34579
2910040,360,Active,51726
2910068,360,Active,51726
2910069,200,Active,30824
2910078,360,Active,740
2910079,360,Active,740
2910080,360,Active,740
2910083,360,Active,740
2910086,360,Active,740
2910087,360,Active,740
2910088,360,Active,740
2910107,360,Active,95
2910139,360,Discontinued,52070
2910159,360,Active,52070
2910162,360,Pre Active,51726
2910165,330,Active,51726
2910179,360,Discontinued,30411
2910192,360,Discontinued,51726
2910217,330,Active,16934
2910218,330,Active,16934
2910224,360,Discontinued,95
2910242,360,Active,52070
2910254,360,Active,52070
2910278,360,Active,51726
2910279,360,Active,51726
2910297,360,Active,51726
2910298,360,Active,915
2910300,360,Active,915
2910348,360,Active,51726
2910349,360,Active,51726
2910350,360,Active,51726
2910351,360,Active,51726
2910355,360,Active,52070
2910358,360,Active,52070
2910366,360,Active,740
2910367,360,Active,740
2910503,360,Active,51726
2910511,360,Active,51726
2910529,360,Active,51726
2910677,360,Active,51726
2910701,360,Discontinued,16934
2910750,360,Active,1650
2910966,360,Active,51726
2910982,360,Active,51726
2911139,360,Discontinued,52070
2911147,360,Discontinued,52070
2911337,360,Discontinued,52070
2911576,360,Active,52070
2911592,360,Active,52070
2911725,360,Active,66000
2911741,360,Active,66000
2911758,360,Active,66000
2911766,360,Active,66000
2911774,360,Active,66000
2911790,360,Active,66000
2912384,360,Active,1650
2912392,360,Active,1650
2912400,360,Active,1650
2912418,360,Active,1650
2912426,360,Active,1650
2912459,360,Active,1650
2914588,360,Active,50430
2914596,360,Discontinued,50430
2915171,360,Active,50430
2915205,360,Active,50430
2915213,360,Active,50430
2916914,360,Active,51726
2916955,360,Discontinued,52070
2917037,360,Active,51726
2917052,360,Active,66000
2917110,360,Active,51726
2917151,330,Active,51726
2917607,360,Discontinued,52070
2917623,360,Active,52070
2917680,360,Active,52070
2917698,360,Discontinued,52070
2917706,360,Active,52070
2917714,360,Active,52070
2917722,360,Active,52070
2917755,360,Active,2664
2918050,360,Active,50430
2918142,360,Discontinued,52070
2918266,360,Active,50430
2918274,360,Active,50430
2918456,360,Active,50430
2918514,360,Active,50430
2918613,360,Active,66000
2918746,360,Active,95
2919116,360,Active,95
2919124,360,Discontinued,52070
2919298,360,Active,66000
2919389,360,Active,52070
2919496,360,Discontinued,52070
2919579,360,Discontinued,52070
2919587,360,Active,52070
2919603,360,Active,95
2919611,360,Active,52070
2919652,360,Discontinued,16934
2919777,360,Discontinued,51726
2919876,360,Active,50430
2919884,360,Active,50430
2920007,360,Discontinued,52070
2920015,360,Active,95
2920019,360,Active,51726
2920023,360,Discontinued,52070
2920029,360,Active,52070
2920030,360,Active,52070
2920032,360,Active,52070
2920033,360,Active,52070
2920034,360,Active,52070
2920035,360,Active,52070
2920036,360,Active,52070
2920037,360,Discontinued,51726
2920064,460,Active,95
2920065,460,Active,95
2920098,360,Discontinued,52070
2920099,360,Active,52070
2920100,360,Discontinued,16940
2920106,360,Discontinued,52070
2920119,360,Active,52070
2920121,360,Active,16940
2920128,360,Active,16934
2920133,360,Active,50430
2920143,360,Active,52070
2920146,360,Active,52070
2920162,360,Active,16934
2920163,360,Active,16934
2920165,360,Active,16934
2920166,360,Active,16934
2920167,360,Active,16934
2920168,360,Active,16934
2920169,360,Active,51726
2920186,360,Active,51726
2920188,360,Active,16934
2920192,360,Discontinued,16934
2920195,360,Active,16934
2920202,360,Active,52070
2920246,360,Active,52070
2920249,360,Active,52070
2920260,360,Active,52070
2920261,360,Discontinued,52070
2920263,360,Active,52070
2920270,360,Active,16934
2920294,360,Discontinued,95
2920301,360,Active,95
2920305,360,Active,16934
2920311,360,Discontinued,16940
2920347,360,Discontinued,52070
2920349,360,Active,52070
2920350,360,Active,52070
2920372,360,Active,16940
2920392,360,Active,45302
2920398,360,Active,740
2920399,360,Discontinued,740
2920412,360,Active,50430
2920413,360,Active,50430
2920419,360,Discontinued,52070
2920454,360,Active,51726
2920476,360,Discontinued,2664
2920483,360,Active,52070
2920513,360,Active,52070
2920555,360,Active,51726
2920556,360,Active,51726
2920582,360,Active,50430
2920610,360,Active,52070
2920624,360,Active,66000
2920667,400,Active,16940
2920668,360,Active,95
2920683,360,Discontinued,16934
2920704,360,Active,52070
2920732,360,Active,52070
2920890,360,Active,52070
2920892,360,Active,52070
2920896,360,Active,16934
2920897,360,Active,16934
2920898,360,Active,16934
2920899,360,Discontinued,16934
2920900,360,Active,16934
2920902,360,Active,16934
2920906,360,Active,915
2920907,360,Active,915
2920909,360,Active,915
2920912,360,Discontinued,16940
2920916,360,Discontinued,16940
2920920,360,Active,915
2920925,360,Active,915
2920926,360,Active,915
2920927,360,Active,915
2920935,360,Active,52070
2920947,360,Discontinued,16934
2920948,360,Discontinued,16934
2920949,360,Discontinued,16934
2920951,360,Active,52070
2920955,360,Active,16934
2920959,360,Active,16934
2920989,360,Active,51726
2921000,360,Discontinued,2044
2921096,360,Discontinued,52070
2921104,360,Discontinued,52070
2921237,360,Discontinued,95
2921286,360,Active,51726
2921302,360,Active,52070
2921344,360,Active,52070
2921385,360,Active,52070
2921633,200,Active,30824
2921823,360,Active,51726
2921831,360,Active,16934
2921872,360,Active,52070
2921914,360,Active,2664
2921922,360,Active,2664
2921989,360,Discontinued,16940
2922011,360,Active,2664
2922045,360,Active,52070
2922193,360,Active,50430
2922342,360,Discontinued,50430
2922375,360,Discontinued,95
2922409,360,Active,52070
2922417,360,Active,52070
2922615,360,Active,74
2922664,360,Discontinued,16934
2922748,360,Active,74
2922789,360,Discontinued,30411
2922854,360,Active,95
2923118,200,Pre Active,2745
2923308,360,Active,52070
2923423,360,Active,52070
2923449,360,Discontinued,52070
2923480,360,Active,52070
2924579,360,Active,2664
2924587,360,Seasonal,2664
2924595,360,Active,16934
2924603,360,Active,2664
2924744,360,Active,95
2924785,360,Active,16934
2925113,360,Active,52070
2925204,360,Active,52070
2925287,360,Discontinued,95
2925394,360,Active,51726
2925451,360,Active,66000
2925485,360,Discontinued,16940
2925501,360,Active,52070
2925527,360,Active,16934
2925543,360,Active,16934
2925568,360,Active,16934
2925576,360,Active,52070
2925584,360,Active,52070
2925600,360,Active,52070
2925618,360,Active,52070
2925626,360,Active,52070
2925634,360,Active,52070
2925642,360,Active,52070
2925659,360,Active,52070
2925667,360,Active,52070
2925675,360,Active,52070
2925709,360,Active,52070
2925741,360,Active,52070
2925782,360,Active,52070
2925816,360,Active,52070
2926285,360,Active,74
2926293,360,Active,74
2926301,360,Active,74
2926319,360,Active,74
2926426,360,Active,2664
2926665,360,Active,52070
2926673,360,Seasonal,16934
2926699,360,Active,51726
2926939,360,Active,52070
2927523,360,Discontinued,95
2927549,360,Discontinued,95
2927598,360,Discontinued,95
2927606,360,Discontinued,95
2927648,360,Discontinued,95
2927770,360,Active,52070
2928000,360,Discontinued,2044
2928042,360,Active,50430
2928448,360,Discontinued,95
2928455,360,Discontinued,95
2928463,360,Discontinued,95
2928836,360,Active,50430
2929073,360,Active,74
2929107,360,Active,74
2929164,360,Discontinued,95
2929198,400,Active,16940
2929321,360,Active,52070
2929339,360,Active,52070
2929362,360,Active,52070
2929537,360,Active,16934
2929545,360,Active,16934
2929586,360,Active,16934
2929594,360,Active,16934
2929602,360,Active,16934
2929610,360,Active,16934
2929917,360,Active,740
2940003,360,Active,16940
2940015,460,Discontinued,51726
2940025,360,Discontinued,95
2940029,460,Discontinued,51726
2940042,360,Discontinued,95
2940044,360,Discontinued,95
2940061,360,Active,30795
2940064,360,Active,30795
2940079,360,Active,16934
2940081,360,Active,16934
2940083,360,Active,16934
2940084,360,Active,16934
2940095,360,Active,51726
2940116,360,Discontinued,16940
2940117,360,Active,95
2940121,360,Active,2664
2940124,360,Active,904
2940126,360,Discontinued,904
2940127,360,Active,904
2940129,360,Active,904
2940185,360,Active,51726
2940245,360,Discontinued,52070
2940252,360,Active,16940
2940260,360,Active,95
2940393,360,Active,16940
2940427,200,Active,30824
2940450,360,Discontinued,30411
2940526,360,Active,95
2940716,360,Active,16940
2942605,360,Active,740
2942621,360,Active,740
2942670,360,Discontinued,740
2942845,360,Active,51726
2942860,360,Active,52070
2943074,360,Active,904
2943108,360,Active,904
2943116,360,Active,904
2943132,360,Active,904
2943140,360,Active,904
2943157,360,Active,904
2943280,360,Active,51726
2943298,360,Active,51726
2943314,360,Active,51726
2943322,360,Active,51726
2943488,360,Active,904
2943504,360,Active,904
2943512,360,Active,904
2944122,360,Discontinued,50430
2944130,360,Discontinued,50430
2944148,360,Active,50430
2944296,360,Active,30795
2944320,360,Discontinued,30795
2944346,360,Active,30795
2944403,360,Discontinued,51726
2944411,360,Discontinued,51726
2944460,360,Active,16940
2944486,360,Active,51726
2944494,200,Active,30824
2944940,360,Active,30795
2945186,360,Active,16934
2970002,200,Active,30824
2970003,360,Active,52070
2970009,360,Active,52070
2970029,360,Discontinued,51726
2970032,360,Active,51726
2970033,360,Active,16934
2970036,360,Active,52070
2970055,360,Active,51726
2970072,360,Discontinued,30411
2970073,360,Discontinued,30411
2970090,360,Active,424
2970091,360,Discontinued,424
2970092,360,Active,424
2970095,360,Active,424
2970096,360,Active,424
2970115,360,Active,424
2970139,360,Active,95
2970140,360,Active,95
2970154,360,Active,16934
2970168,360,Discontinued,52070
2970170,360,Active,52070
2970188,360,Discontinued,95
2970198,360,Active,52070
2970203,360,Active,2664
2970209,360,Discontinued,16934
2970228,360,Active,16934
2970229,360,Active,16934
2970232,200,Active,30824
2970237,360,Active,16934
2970261,360,Active,52070
2970263,360,Active,16934
2970341,360,Active,16934
2970911,360,Discontinued,52070
2970945,360,Active,95
2970986,360,Active,16940
2990006,360,Active,52070
2990018,200,Active,30824
2990025,360,Discontinued,52070
2990032,360,Discontinued,50430
2990034,200,Active,30824
2990039,360,Active,52070
2990045,360,Active,52070
2990048,360,Active,52070
2990056,360,Active,50430
2990058,360,Discontinued,52070
2990060,360,Active,52070
2990062,360,Active,52070
2990063,360,Active,16934
2990064,360,Discontinued,52070
2990067,360,Active,52070
2990070,360,Discontinued,52070
2990078,360,Active,16934
2990079,360,Discontinued,16934
2990080,360,Active,16934
2990081,360,Discontinued,16934
2990090,360,Active,16934
2990100,360,Active,52070
2990103,360,Active,52070
2990113,360,Active,52070
2990117,360,Active,50430
2990121,360,Discontinued,52070
2990122,360,Active,52070
2990128,360,Active,52070
2990142,360,Active,52070
2990148,360,Active,16934
2990149,360,Active,16934
2990158,360,Active,50430
2990177,360,Active,52070
2990196,360,Discontinued,50430
2990199,360,Active,50430
2990200,360,Active,52070
2990205,360,Active,51726
2990209,360,Active,52070
2990215,360,Active,52070
2990221,360,Active,52070
2990243,360,Active,52070
2990245,360,Active,52070
2990246,360,Active,52070
2990250,360,Active,52070
2990254,360,Active,52070
2990259,360,Active,52070
2990264,360,Active,52070
2990281,310,Active,52070
2990307,200,Active,30824
2990314,360,Discontinued,52070
2990316,360,Active,52070
2990323,360,Active,50430
2990414,360,Active,50430
2990489,360,Active,50430
2990539,360,Active,16934
2990711,360,Active,16934
2991016,360,Active,50430
2991057,360,Active,50430
2991081,360,Active,50430
3400003,400,Active,30411
3400004,400,Active,30411
3400023,320,Discontinued,52070
3400033,400,Active,52070
3400073,400,Active,51726
3400095,400,Active,30411
3400160,320,Active,52070
3400215,330,Active,51726
3400217,320,Active,52070
3400232,200,Active,30824
3400249,400,Discontinued,51726
3401155,320,Active,52070
3404845,400,Active,30411
3404852,400,Active,30411
3404860,400,Active,30411
3404878,400,Active,30411
3404886,400,Active,30411
3404894,400,Active,30411
3404928,400,Active,30411
3404936,400,Active,30411
3404944,400,Active,30411
3404969,400,Active,30411
3405008,400,Active,30411
3405040,400,Active,30411
3405271,320,Discontinued,52070
3405420,320,Active,52070
3406063,320,Active,52070
3406295,360,Discontinued,66000
3406303,360,Discontinued,66000
3406311,360,Discontinued,66000
3406329,360,Discontinued,66000
3406337,360,Discontinued,66000
3406394,360,Discontinued,66000
3406402,360,Discontinued,66000
3406428,360,Discontinued,66000
3406469,360,Discontinued,66000
3406485,360,Discontinued,66000
3406493,360,Discontinued,66000
3407277,320,Active,52070
3407798,320,Active,52070
3408069,360,Discontinued,66000
3408192,320,Active,52070
3408390,320,Pre Active,52070
3408408,320,Active,52070
3408416,320,Active,52070
3408465,360,Active,66000
3409323,320,Discontinued,52070
3409331,320,Pre Active,52070
3409364,400,Active,51726
3409513,320,Discontinued,52070
3409521,320,Discontinued,52070
3410008,330,Discontinued,2044
3410020,460,Active,52070
3410022,460,Active,52070
3410034,400,Active,52070
3410060,320,Active,85243
3410069,400,Seasonal,51726
3410094,200,Discontinued,30824
3410095,200,Discontinued,30824
3410118,200,Discontinued,30824
3410125,200,Active,30824
3410128,200,Discontinued,30824
3410132,200,Discontinued,30824
3410137,200,Active,30824
3410147,400,Active,51726
3410174,400,Active,52070
3410186,320,Seasonal,52070
3410187,400,Active,52070
3410225,400,Active,51726
3410240,200,Active,30824
3410255,320,Active,52070
3410274,360,Active,51726
3410277,320,Active,52070
3410286,400,Active,16940
3410297,400,Discontinued,16934
3410313,400,Active,52070
3410318,320,Discontinued,52070
3410320,320,Discontinued,52070
3410355,400,Active,51726
3410362,400,Active,52070
3410441,400,Discontinued,30411
3410442,400,Discontinued,30411
3410443,400,Discontinued,30411
3410444,400,Discontinued,30411
3410500,400,Active,51726
3410501,400,Active,51726
3410502,400,Active,51726
3410505,400,Active,51726
3410506,400,Active,51726
3410509,400,Discontinued,30411
3410536,320,Active,927
3410538,320,Active,927
